EURUSD.Close	EURUSD.High	EURUSD.Low	USDJPY.Close	USDJPY.High	USDJPY.Low	USDCHF.Close	USDCHF.High	USDCHF.Low	GBPUSD.Close	GBPUSD.High	GBPUSD.Low	USDCAD.Close	USDCAD.High	USDCAD.Low	EURGBP.Close	EURGBP.High	EURGBP.Low	EURJPY.Close	EURJPY.High	EURJPY.Low	EURCHF.Close	EURCHF.High	EURCHF.Low	AUDUSD.Close	AUDUSD.High	AUDUSD.Low	GBPJPY.Close	GBPJPY.High	GBPJPY.Low	CHFJPY.Close	CHFJPY.High	CHFJPY.Low	GBPCHF.Close	GBPCHF.High	GBPCHF.Low	NZDUSD.Close	NZDUSD.High	NZDUSD.Low
2011-09-08	1.3892	1.4095	1.3873	77.46	77.6	77.11	0.8744	0.8768	0.8571	1.5967	1.6083	1.5912	0.9884	0.9896	0.9826	0.8699	0.8842	0.8693	107.62	109.03	107.55	1.2151	1.218	1.2073	1.0581	1.066	1.0562	123.68	124.38	123.16	88.5	90.12	88.48	1.3962	1.3993	1.3686	0.8324	0.8383	0.8302
2011-09-09	1.3663	1.3936	1.3626	77.45	77.85	77.07	0.8829	0.8863	0.8704	1.5873	1.599	1.5842	0.9961	0.9979	0.9866	0.8603	0.8719	0.8598	105.83	107.99	105.3	1.2065	1.2185	1.2056	1.0453	1.0635	1.0419	122.92	124.24	122.38	87.7	88.98	87.3	1.4018	1.4076	1.3891	0.8213	0.8371	0.8189
2011-09-12	1.3616	1.3692	1.3495	77.34	77.58	76.71	0.884	0.8925	0.8798	1.5827	1.5885	1.5777	0.9948	1.0026	0.9937	0.8602	0.8638	0.8533	105.29	105.6	103.92	1.2036	1.2076	1.2033	1.0309	1.044	1.0252	122.37	123.02	121.31	87.44	87.63	86.16	1.3989	1.4124	1.3954	0.82	0.8239	0.8109
2011-09-13	1.3695	1.3739	1.3556	76.89	77.25	76.78	0.879	0.8879	0.8755	1.5791	1.5869	1.5761	0.9855	0.9976	0.9848	0.8672	0.8684	0.8594	105.28	105.58	104.42	1.2038	1.2053	1.2017	1.0333	1.0375	1.0258	121.41	122.45	121.34	87.42	87.72	86.73	1.3883	1.4008	1.3866	0.8254	0.8271	0.8175
2011-09-14	1.3768	1.3783	1.3589	76.61	77.06	76.57	0.8749	0.8853	0.8727	1.5787	1.5813	1.5704	0.9892	0.994	0.9843	0.872	0.8726	0.8639	105.47	105.58	104.55	1.2047	1.2053	1.2013	1.028	1.037	1.0173	120.96	121.56	120.72	87.55	87.77	86.89	1.381	1.3928	1.3785	0.8213	0.8265	0.8137
2011-09-15	1.3878	1.3936	1.3701	76.6	77.29	76.51	0.8695	0.8796	0.8646	1.5797	1.5868	1.5729	0.9841	0.9949	0.9832	0.8784	0.8791	0.8696	106.35	107.01	105.11	1.2071	1.2094	1.2022	1.0315	1.0346	1.0178	121.05	122.26	120.69	88.09	88.78	87.18	1.3737	1.3865	1.3709	0.8235	0.828	0.8115
2011-09-16	1.3791	1.3884	1.3752	76.83	76.98	76.63	0.8762	0.8776	0.8691	1.5789	1.5841	1.5742	0.9793	0.986	0.9791	0.8732	0.8789	0.8711	105.94	106.55	105.54	1.2081	1.2095	1.2048	1.0361	1.0398	1.029	121.29	121.76	120.8	87.68	88.25	87.54	1.3835	1.3863	1.3737	0.8289	0.8341	0.8198
2011-09-19	1.3698	1.3719	1.3585	76.5	76.98	76.3	0.8808	0.8875	0.8796	1.5715	1.5754	1.5628	0.9888	0.9923	0.9803	0.8716	0.8726	0.8671	104.81	105.47	103.96	1.2069	1.2092	1.2047	1.0237	1.0315	1.0163	120.22	121.06	119.49	86.85	87.41	86.24	1.3843	1.3927	1.3832	0.8275	0.8286	0.8166
2011-09-20	1.3665	1.3744	1.3591	76.38	76.76	76.34	0.8887	0.8919	0.8787	1.5725	1.574	1.5653	0.9935	0.9948	0.9879	0.8689	0.8738	0.8678	104.36	105.2	104.02	1.2145	1.221	1.2045	1.0244	1.0312	1.0144	120.09	120.57	119.8	85.9	87.06	85.82	1.3972	1.4015	1.3826	0.8214	0.8265	0.8158
2011-09-21	1.3607	1.3799	1.3602	76.67	76.69	76.1	0.8979	0.8982	0.8853	1.5522	1.5742	1.5514	1.0047	1.0057	0.9914	0.8766	0.8795	0.8689	104.32	105.34	104.03	1.222	1.2296	1.2151	1.0069	1.0291	1.0058	118.95	120.43	118.98	85.28	86.34	85.19	1.3931	1.4105	1.3919	0.8007	0.8237	0.7998
2011-09-22	1.3462	1.3601	1.3382	76.25	76.97	76.09	0.9083	0.9182	0.8974	1.5345	1.5516	1.5325	1.0278	1.036	1.005	0.8772	0.8792	0.8708	102.68	104.37	102.22	1.2227	1.2343	1.2179	0.9734	1.0077	0.9689	117.04	119.12	116.87	83.94	85.47	83.09	1.3936	1.4147	1.3889	0.7792	0.8066	0.7748
2011-09-23	1.3502	1.3567	1.3415	76.65	76.88	76.12	0.9043	0.9082	0.8992	1.5476	1.5487	1.5336	1.0294	1.0348	1.0222	0.8724	0.8792	0.8711	103.5	103.72	102.24	1.2213	1.2282	1.2184	0.9754	0.9865	0.9664	118.64	118.77	117.04	84.72	84.95	83.9	1.3997	1.4007	1.3909	0.7737	0.7893	0.7721
2011-09-26	1.3495	1.3549	1.3361	76.44	76.76	76.21	0.9032	0.9142	0.9003	1.555	1.557	1.5431	1.0282	1.0385	1.0256	0.8677	0.8747	0.8652	103.16	103.76	101.95	1.219	1.2252	1.2154	0.9808	0.9837	0.9611	118.87	118.91	117.79	84.62	84.76	83.45	1.4047	1.4125	1.3996	0.7786	0.7807	0.7634
2011-09-27	1.3596	1.3668	1.3477	76.73	76.83	76.23	0.8965	0.9057	0.8923	1.5631	1.5705	1.5525	1.0196	1.028	1.0139	0.8696	0.8717	0.8673	104.31	104.96	102.88	1.2195	1.2236	1.2176	0.9902	0.9985	0.9772	119.9	120.44	118.54	85.59	86.01	84.41	1.4013	1.4075	1.3999	0.7868	0.7957	0.7762
2011-09-28	1.355	1.3689	1.3539	76.47	76.86	76.3	0.8991	0.9	0.8923	1.5581	1.5677	1.5572	1.0316	1.033	1.0189	0.8696	0.874	0.8671	103.64	104.52	103.52	1.2184	1.2226	1.2177	0.979	0.9955	0.9775	119.17	120.21	118.97	85.04	85.73	84.9	1.4004	1.4074	1.3975	0.777	0.79	0.7754
2011-09-29	1.3585	1.3678	1.3518	76.77	77.02	76.38	0.8974	0.9021	0.8916	1.5602	1.5715	1.5541	1.0363	1.0401	1.0253	0.8705	0.8725	0.8673	104.3	104.93	103.34	1.2192	1.2221	1.2183	0.9767	0.9878	0.9697	119.82	120.83	118.8	85.52	86.05	84.74	1.4	1.4061	1.3983	0.7699	0.7831	0.7646
2011-09-30	1.3395	1.3602	1.3392	77.07	77.19	76.47	0.9063	0.9084	0.8962	1.5591	1.5665	1.553	1.0482	1.0484	1.0352	0.8589	0.8712	0.8579	103.23	104.43	103.04	1.2142	1.2209	1.2129	0.9678	0.9808	0.9666	120.16	120.79	119.13	84.99	85.6	84.8	1.4128	1.417	1.4003	0.7621	0.7703	0.7603
2011-10-03	1.3224	1.3381	1.319	76.58	77.26	76.49	0.9184	0.92	0.9075	1.547	1.5587	1.5442	1.0495	1.0528	1.043	0.8545	0.8633	0.8539	101.26	103.23	101.05	1.215	1.2168	1.2124	0.9589	0.9699	0.9536	118.43	120.37	118.32	83.34	85.01	83.27	1.421	1.4221	1.409	0.7568	0.7641	0.7526
2011-10-04	1.3343	1.3366	1.3144	76.87	76.98	76.51	0.918	0.926	0.9159	1.5467	1.5483	1.5339	1.053	1.0657	1.0508	0.8625	0.8645	0.8535	102.58	102.78	100.81	1.2247	1.228	1.2129	0.9568	0.9595	0.9386	118.91	119.07	117.75	83.71	83.9	82.88	1.4196	1.4239	1.4132	0.7609	0.7629	0.7466
2011-10-05	1.3342	1.3383	1.3257	76.76	77.07	76.58	0.924	0.9247	0.9159	1.5455	1.5492	1.5393	1.0414	1.0571	1.0404	0.863	0.8649	0.8595	102.4	102.75	101.63	1.2331	1.2353	1.2221	0.9646	0.9664	0.9484	118.61	119.01	118.12	83.04	83.78	82.98	1.4285	1.43	1.4189	0.7652	0.7668	0.755
2011-10-06	1.3443	1.3449	1.324	76.58	76.85	76.53	0.9197	0.9314	0.9183	1.5449	1.5501	1.527	1.0383	1.0482	1.0367	0.8699	0.8728	0.8619	102.99	103.06	101.65	1.2366	1.2418	1.2292	0.9755	0.9767	0.9617	118.37	118.87	116.98	83.28	83.47	82.43	1.4209	1.4373	1.4121	0.7713	0.7724	0.762
2011-10-07	1.3395	1.3524	1.3359	76.85	76.91	76.55	0.9258	0.9278	0.9143	1.5555	1.5644	1.5421	1.0362	1.0417	1.0231	0.8609	0.8704	0.8597	102.95	103.85	102.63	1.2404	1.2423	1.2339	0.9801	0.9878	0.9723	119.54	119.98	118.14	82.94	83.9	82.82	1.44	1.4426	1.4189	0.7723	0.7796	0.7671
2011-10-10	1.3637	1.3698	1.3376	76.64	76.85	76.53	0.9036	0.9271	0.9	1.5665	1.5688	1.5526	1.0285	1.0386	1.0248	0.8703	0.8731	0.8606	104.51	105	102.75	1.2325	1.2439	1.2303	0.9957	1.0014	0.975	120.07	120.3	119.19	84.79	85.12	82.84	1.4158	1.4414	1.4125	0.7814	0.7857	0.7671
2011-10-11	1.3674	1.3684	1.3564	76.66	76.76	76.57	0.9064	0.9125	0.9023	1.5608	1.5663	1.5579	1.029	1.0338	1.0253	0.8759	0.8766	0.8689	104.79	104.9	103.99	1.2388	1.2421	1.2316	0.9988	1.0003	0.9902	119.59	120.13	119.47	84.58	84.94	84.01	1.4135	1.4278	1.4118	0.782	0.7844	0.7757
2011-10-12	1.3803	1.3833	1.358	77.25	77.48	76.3	0.8936	0.9115	0.8916	1.5772	1.5797	1.5541	1.0149	1.0328	1.013	0.8751	0.8787	0.8733	106.66	107.06	104.21	1.2335	1.2434	1.2323	1.0173	1.0206	0.9863	121.87	122.36	119.25	86.46	86.78	84.15	1.4094	1.4199	1.4061	0.7969	0.7996	0.7739
2011-10-13	1.379	1.3827	1.3683	76.86	77.29	76.66	0.8971	0.9039	0.8925	1.5766	1.5782	1.5665	1.0202	1.0272	1.0159	0.8746	0.8781	0.8707	105.99	106.56	105.13	1.2374	1.2376	1.2326	1.0188	1.023	1.0098	121.18	121.69	120.36	85.63	86.34	84.98	1.4147	1.4196	1.4056	0.7947	0.7966	0.7887
2011-10-14	1.3875	1.3894	1.372	77.23	77.45	76.82	0.8928	0.9008	0.89	1.5806	1.5851	1.5719	1.0105	1.0234	1.0102	0.8777	0.8779	0.8722	107.15	107.44	105.62	1.239	1.2412	1.2357	1.0338	1.0343	1.0142	122.06	122.61	120.99	86.47	86.77	85.41	1.4113	1.4177	1.4094	0.8049	0.8052	0.7904
2011-10-17	1.3748	1.3914	1.3729	76.8	77.45	76.59	0.8984	0.8995	0.8878	1.5753	1.5848	1.5728	1.0216	1.0225	1.004	0.8726	0.8796	0.8714	105.58	107.67	105.37	1.2352	1.2395	1.2345	1.0197	1.0371	1.0174	121.02	122.63	120.89	85.49	87.17	85.32	1.4153	1.4175	1.4051	0.7934	0.8068	0.7918
2011-10-18	1.3788	1.3817	1.3651	76.76	76.91	76.6	0.8964	0.9048	0.8943	1.574	1.5821	1.5629	1.0129	1.0264	1.0108	0.8759	0.8768	0.8691	105.85	106.19	104.8	1.2361	1.2378	1.2328	1.0294	1.0326	1.0114	120.8	121.58	120.01	85.59	85.87	84.86	1.4108	1.4201	1.4104	0.7966	0.8007	0.7856
2011-10-19	1.375	1.3869	1.3723	76.8	76.86	76.63	0.9027	0.9038	0.8949	1.577	1.5847	1.5697	1.0199	1.0216	1.0081	0.8716	0.8788	0.8714	105.59	106.53	105.34	1.2413	1.2474	1.2352	1.0219	1.0353	1.0201	121.1	121.7	120.47	85.06	85.68	84.9	1.4236	1.4261	1.4104	0.791	0.801	0.7896
2011-10-20	1.3784	1.3842	1.3655	76.84	77.08	76.65	0.8935	0.9081	0.8927	1.5799	1.5803	1.5679	1.0143	1.0246	1.0128	0.8724	0.877	0.869	105.93	106.31	104.89	1.2316	1.2441	1.228	1.0246	1.0297	1.0143	121.38	121.52	120.39	86	86.17	84.47	1.411	1.4275	1.4061	0.7944	0.7989	0.7868
2011-10-21	1.3869	1.39	1.3703	76.14	76.91	75.78	0.8832	0.8952	0.8822	1.5944	1.5961	1.5752	1.0091	1.0187	1.0063	0.8697	0.8733	0.8668	105.59	106.09	105.08	1.2244	1.2335	1.221	1.0332	1.0364	1.0199	121.34	122.07	120.82	86.19	86.7	85.56	1.4071	1.4191	1.4001	0.8018	0.8027	0.7897
2011-10-24	1.3925	1.3956	1.382	76.05	76.46	75.97	0.8809	0.8877	0.8788	1.5979	1.6008	1.5898	1.0037	1.01	1.0018	0.871	0.8726	0.8675	105.9	106.45	105.15	1.2272	1.2306	1.2233	1.0476	1.05	1.0311	121.54	122.09	121.02	86.3	86.66	85.71	1.4075	1.4147	1.4063	0.8074	0.8108	0.7995
2011-10-25	1.391	1.3959	1.3847	75.92	76.27	75.73	0.8781	0.8845	0.8769	1.6004	1.6037	1.5955	1.0151	1.0212	0.9987	0.8691	0.8725	0.867	105.6	106.31	105.26	1.2221	1.2282	1.2222	1.0437	1.0496	1.0393	121.45	122.02	120.97	86.4	86.81	85.91	1.4059	1.4131	1.4024	0.7957	0.8076	0.7937
2011-10-26	1.3902	1.3974	1.3796	76.3	76.32	75.69	0.8808	0.8859	0.8726	1.5967	1.6041	1.589	1.0046	1.0176	1.0039	0.8705	0.8722	0.8674	106.06	106.16	104.75	1.2244	1.2271	1.2157	1.0397	1.0436	1.0319	121.83	121.96	120.72	86.58	86.9	85.71	1.4063	1.4098	1.3963	0.794	0.8001	0.791
2011-10-27	1.4179	1.4247	1.3863	75.94	76.28	75.64	0.8612	0.8824	0.8566	1.6081	1.614	1.5952	0.9921	1.005	0.9888	0.8814	0.8831	0.869	107.66	108.13	105.69	1.2213	1.2288	1.2179	1.0706	1.0752	1.038	122.13	122.52	121.13	88.15	88.54	86.37	1.3851	1.4083	1.381	0.8199	0.8222	0.7982
2011-10-28	1.4165	1.42	1.4132	75.72	76	75.64	0.8615	0.8651	0.8593	1.6124	1.6152	1.6069	0.9922	0.9969	0.9892	0.8783	0.8821	0.8776	107.29	107.91	107.1	1.2207	1.2245	1.2193	1.0719	1.073	1.0654	122.12	122.35	121.85	87.85	88.36	87.56	1.3895	1.3932	1.3838	0.8232	0.8241	0.8161
2011-10-31	1.384	1.4169	1.3827	78.15	79.51	75.55	0.8775	0.8787	0.8607	1.6081	1.6165	1.5964	0.9967	1.0026	0.991	0.8603	0.8784	0.8597	108.16	111.57	106.95	1.2143	1.223	1.2143	1.0538	1.0709	1.0502	125.63	127.26	121.91	89.04	91.33	87.7	1.4112	1.4135	1.3892	0.8085	0.8227	0.8067
2011-11-01	1.3678	1.3871	1.3608	78.35	78.61	77.99	0.8881	0.8959	0.876	1.5931	1.6093	1.5889	1.0193	1.0207	0.997	0.8585	0.8623	0.8548	107.23	108.75	106.51	1.2151	1.2211	1.214	1.0313	1.0566	1.0268	124.87	126.28	124.3	88.2	89.83	87.34	1.4146	1.4271	1.4097	0.7944	0.8105	0.7915
2011-11-02	1.3745	1.3829	1.3635	78.08	78.41	77.93	0.884	0.8904	0.8791	1.5946	1.6046	1.5915	1.0137	1.0222	1.0104	0.8618	0.8642	0.8565	107.32	107.9	106.9	1.215	1.2182	1.2143	1.0335	1.0427	1.0276	124.5	125.29	124.44	88.31	88.7	88.03	1.4094	1.4179	1.4069	0.7896	0.798	0.7861
2011-11-03	1.3831	1.3854	1.3654	78.02	78.16	77.87	0.8772	0.8893	0.8758	1.6042	1.606	1.5875	1.0072	1.0215	1.0052	0.8621	0.8643	0.8562	107.93	108.07	106.59	1.2134	1.2172	1.2114	1.0417	1.0446	1.0198	125.19	125.3	123.93	88.93	89.03	87.73	1.4074	1.4191	1.4044	0.7951	0.7967	0.7801
2011-11-04	1.3769	1.3866	1.371	78.13	78.26	77.94	0.886	0.8906	0.8766	1.603	1.6063	1.5943	1.0165	1.0228	1.0068	0.8587	0.8653	0.8573	107.61	108.25	107.23	1.2205	1.2249	1.2135	1.039	1.0439	1.0311	125.26	125.55	124.63	88.17	88.98	87.81	1.4201	1.4246	1.4073	0.7945	0.7965	0.7878
2011-11-07	1.377	1.3837	1.3679	78.03	78.18	77.95	0.9011	0.903	0.8865	1.6048	1.6078	1.5978	1.0129	1.0203	1.0121	0.858	0.8611	0.8555	107.5	108.16	106.83	1.2411	1.242	1.2266	1.0366	1.0426	1.0271	125.24	125.64	124.8	86.58	88.1	86.47	1.4458	1.4472	1.4251	0.7966	0.7997	0.7907
2011-11-08	1.3837	1.3847	1.3722	77.68	78.09	77.59	0.8948	0.9074	0.8918	1.6103	1.6129	1.6033	1.0081	1.0182	1.0073	0.8593	0.8597	0.8556	107.5	107.64	107.12	1.2382	1.2458	1.2324	1.04	1.0404	1.0277	125.05	125.61	124.98	86.81	87.17	85.99	1.4408	1.4554	1.4373	0.7983	0.7991	0.7919
2011-11-09	1.3546	1.3858	1.3522	77.81	77.88	77.52	0.9087	0.911	0.8919	1.5922	1.6119	1.5903	1.0215	1.0232	1.0075	0.8508	0.8599	0.8501	105.4	107.6	105.26	1.2314	1.2401	1.2281	1.0147	1.0397	1.0133	123.85	125.18	123.63	85.58	86.96	85.43	1.4472	1.4499	1.4385	0.7813	0.7987	0.7803
2011-11-10	1.3595	1.3652	1.3481	77.65	77.87	77.49	0.9063	0.9148	0.9016	1.5921	1.5984	1.5866	1.018	1.0264	1.0161	0.8538	0.8558	0.8485	105.56	105.98	104.75	1.2323	1.2383	1.2293	1.0136	1.0209	1.0049	123.64	124.08	123.1	85.63	86.08	85	1.4431	1.4562	1.4392	0.7762	0.7821	0.7728
2011-11-11	1.3746	1.3795	1.3576	77.12	77.69	77.03	0.9015	0.9083	0.895	1.6065	1.6092	1.5893	1.0124	1.0232	1.0104	0.8554	0.8587	0.8529	105.98	106.38	105.38	1.2392	1.2414	1.2322	1.0268	1.0304	1.0101	123.89	124.16	122.95	85.49	86.13	85.23	1.4484	1.4498	1.4389	0.7853	0.7871	0.7741
2011-11-14	1.3637	1.3811	1.359	77.09	77.27	76.78	0.9067	0.9092	0.8958	1.5911	1.609	1.5879	1.0163	1.0194	1.0078	0.8569	0.8603	0.8557	105.14	106.71	104.76	1.2365	1.2417	1.233	1.0198	1.035	1.0157	122.68	124.31	122.33	85.04	86.02	84.77	1.4422	1.4481	1.4379	0.779	0.793	0.7757
2011-11-15	1.3541	1.364	1.3495	77.03	77.31	76.88	0.915	0.9197	0.9073	1.5827	1.5931	1.5797	1.02	1.0262	1.0155	0.8555	0.8575	0.8519	104.35	105.26	104	1.2392	1.2428	1.2373	1.0185	1.0226	1.0109	121.94	122.82	121.69	84.19	85	83.79	1.448	1.456	1.4441	0.7712	0.7853	0.7667
2011-11-16	1.3484	1.3558	1.3427	76.99	77.14	76.83	0.9176	0.9222	0.9135	1.5748	1.5827	1.5734	1.0223	1.0287	1.0168	0.8561	0.8585	0.852	103.8	104.37	103.41	1.2378	1.2411	1.236	1.0099	1.0184	1.0056	121.25	121.99	121.17	83.87	84.25	83.46	1.4449	1.4542	1.4424	0.7653	0.7723	0.7621
2011-11-17	1.3463	1.3539	1.342	76.94	77.09	76.86	0.9215	0.9235	0.9149	1.5747	1.5811	1.5689	1.0285	1.0291	1.0204	0.8549	0.8577	0.8536	103.6	104.16	103.43	1.2406	1.244	1.2367	0.9978	1.0117	0.9969	121.19	121.68	120.91	83.48	84.06	83.35	1.4504	1.4537	1.4448	0.7571	0.7687	0.7561
2011-11-18	1.3517	1.3614	1.3445	76.9	77.02	76.55	0.917	0.9222	0.9081	1.5786	1.5888	1.5737	1.0267	1.0301	1.0195	0.8561	0.8586	0.8518	103.92	104.28	103.54	1.2398	1.2414	1.2344	1.0015	1.0107	0.996	121.4	121.75	121.08	83.79	84.3	83.47	1.4483	1.4527	1.4407	0.7569	0.7649	0.7549
2011-11-21	1.3505	1.354	1.3429	76.93	76.99	76.72	0.916	0.9209	0.9137	1.5656	1.5796	1.561	1.0367	1.0418	1.0268	0.8625	0.8641	0.8555	103.89	104.22	103.23	1.2375	1.2412	1.2351	0.9862	1.0014	0.9805	120.44	121.46	120.04	83.95	84.2	83.43	1.4345	1.4491	1.4321	0.7485	0.7575	0.7445
2011-11-22	1.351	1.3568	1.3467	76.96	77.31	76.79	0.9141	0.9186	0.9104	1.5632	1.5691	1.5581	1.0383	1.0412	1.0342	0.8639	0.8665	0.8618	103.98	104.34	103.7	1.2351	1.2385	1.2337	0.9841	0.9898	0.9809	120.33	120.91	120.13	84.18	84.39	83.81	1.4292	1.436	1.4258	0.7476	0.7513	0.7437
2011-11-23	1.3356	1.3531	1.3318	77.34	77.58	76.9	0.919	0.9213	0.9123	1.5534	1.5654	1.5492	1.0468	1.0497	1.0371	0.8594	0.8648	0.8588	103.29	104.11	103.06	1.2271	1.2353	1.2263	0.9718	0.9855	0.9659	120.14	120.46	119.85	84.14	84.33	83.9	1.4275	1.4323	1.4228	0.7406	0.7503	0.7381
2011-11-24	1.3338	1.3411	1.3315	77.09	77.32	76.99	0.9192	0.9215	0.915	1.5487	1.5565	1.5482	1.0472	1.049	1.0435	0.8609	0.8623	0.8585	102.82	103.46	102.71	1.2263	1.2319	1.2254	0.9721	0.9784	0.9678	119.39	120.16	119.39	83.81	84.15	83.7	1.4237	1.4306	1.4233	0.7405	0.7454	0.7382
2011-11-25	1.3233	1.3355	1.321	77.74	77.75	77.07	0.9292	0.933	0.9187	1.5448	1.5518	1.5421	1.0486	1.0523	1.0436	0.8563	0.8619	0.8546	102.88	103.24	102.48	1.2295	1.238	1.2249	0.9706	0.9773	0.9663	120.11	120.44	119.39	83.66	84.1	83.21	1.4354	1.4454	1.4241	0.7395	0.7441	0.7367
2011-11-28	1.3294	1.3398	1.3271	77.99	78.23	77.42	0.9238	0.9306	0.9172	1.549	1.5593	1.5456	1.0363	1.0448	1.03	0.858	0.8609	0.8569	103.71	104.51	103.1	1.2283	1.2362	1.2281	0.9878	0.9976	0.9786	120.76	121.66	120	84.4	84.88	83.46	1.4312	1.44	1.4287	0.7531	0.7574	0.7468
2011-11-29	1.3327	1.3442	1.3284	77.9	78.27	77.59	0.9198	0.9243	0.9136	1.5608	1.5656	1.5466	1.0301	1.0363	1.0256	0.8538	0.861	0.8528	103.83	104.4	103.44	1.2261	1.2322	1.2258	1.0024	1.0077	0.9859	121.6	121.84	120.78	84.66	84.95	84.21	1.4356	1.441	1.4271	0.7621	0.7651	0.7506
2011-11-30	1.344	1.3531	1.3257	77.55	78.15	77.28	0.9121	0.925	0.9061	1.5701	1.5779	1.5524	1.0194	1.0362	1.0119	0.8559	0.8591	0.8517	104.23	104.72	103.35	1.2267	1.233	1.2232	1.0284	1.033	0.9938	121.77	122.52	121.06	84.97	85.52	84.31	1.4328	1.4419	1.4278	0.7809	0.7822	0.7572
2011-12-01	1.3456	1.3521	1.3415	77.68	77.8	77.47	0.916	0.919	0.9068	1.5684	1.5755	1.5635	1.014	1.0223	1.0133	0.858	0.8601	0.8559	104.57	105.05	104.21	1.2326	1.2392	1.2252	1.0226	1.0289	1.0146	121.83	122.5	121.44	84.78	85.62	84.5	1.4366	1.4419	1.4261	0.7788	0.7818	0.7718
2011-12-02	1.3402	1.3548	1.3361	77.97	78.08	77.64	0.9203	0.9241	0.9108	1.5598	1.5722	1.5575	1.0185	1.0194	1.0076	0.8591	0.8625	0.8574	104.51	105.66	104.13	1.2336	1.2373	1.2322	1.0213	1.0323	1.02	121.63	122.62	121.32	84.72	85.58	84.34	1.4355	1.4402	1.4325	0.7782	0.7837	0.7758
2011-12-05	1.3392	1.3486	1.3374	77.7	78.1	77.67	0.9206	0.923	0.9161	1.5638	1.5714	1.5586	1.0176	1.0193	1.0118	0.8563	0.8606	0.8558	104.08	105	104.01	1.2331	1.2397	1.2326	1.0268	1.0304	1.0196	121.49	122.27	121.48	84.37	84.94	84.35	1.4402	1.4432	1.4362	0.779	0.7835	0.7752
2011-12-06	1.3401	1.3427	1.3332	77.68	77.85	77.62	0.926	0.9294	0.9196	1.5596	1.5664	1.5559	1.009	1.0206	1.0083	0.8591	0.8603	0.8539	104.13	104.34	103.65	1.2411	1.2429	1.2332	1.0247	1.0271	1.0152	121.19	121.79	120.97	83.89	84.56	83.67	1.444	1.451	1.4402	0.7796	0.7818	0.7734
2011-12-07	1.3413	1.3454	1.3349	77.65	77.79	77.6	0.9235	0.9288	0.9224	1.5708	1.5722	1.5593	1.0093	1.0132	1.0063	0.8538	0.8614	0.8512	104.16	104.51	103.78	1.2387	1.2442	1.2375	1.0293	1.0298	1.0225	121.97	122.18	121.14	84.07	84.18	83.68	1.4506	1.4551	1.4412	0.7795	0.7827	0.7746
2011-12-08	1.3331	1.3459	1.3288	77.68	77.8	77.13	0.9262	0.929	0.9174	1.563	1.577	1.5609	1.0226	1.0234	1.0049	0.8529	0.8553	0.8495	103.58	104.21	103.01	1.2353	1.2415	1.2327	1.0156	1.0378	1.0148	121.4	122.05	120.95	83.85	84.18	83.39	1.448	1.455	1.4464	0.7718	0.7877	0.7706
2011-12-09	1.337	1.3433	1.328	77.49	77.77	77.47	0.924	0.9284	0.9179	1.566	1.5734	1.5583	1.0182	1.0262	1.0176	0.8536	0.8563	0.8516	103.62	104.4	103.16	1.2355	1.238	1.2315	1.0221	1.0224	1.0044	121.38	122.22	121.02	83.84	84.63	83.64	1.4471	1.4493	1.4418	0.7752	0.7759	0.7633
2011-12-12	1.3185	1.3385	1.3161	77.9	78	77.55	0.9371	0.9384	0.9245	1.5579	1.5657	1.5534	1.0258	1.0285	1.0181	0.8463	0.8554	0.8452	102.72	103.96	102.63	1.2359	1.2391	1.2323	1.0065	1.0213	1.0047	121.37	121.78	120.72	83.11	83.94	83.01	1.4601	1.4622	1.442	0.7627	0.7749	0.7606
2011-12-13	1.3027	1.3236	1.3007	77.99	78	77.62	0.9465	0.9476	0.9338	1.5468	1.5628	1.545	1.034	1.0349	1.0228	0.8418	0.8482	0.8403	101.59	102.98	101.48	1.233	1.2376	1.2298	1	1.0161	0.9976	120.64	121.66	120.53	82.38	83.27	82.3	1.464	1.4665	1.4573	0.7567	0.7674	0.7547
2011-12-14	1.2984	1.3063	1.2944	78.04	78.16	77.88	0.9527	0.9538	0.9426	1.5467	1.553	1.5407	1.0398	1.0423	1.0324	0.8394	0.8426	0.8372	101.34	101.81	101.1	1.2368	1.2376	1.2299	0.9904	1.0045	0.988	120.65	121.12	120.31	81.9	82.65	81.85	1.473	1.4748	1.4607	0.7501	0.7578	0.7483
2011-12-15	1.3016	1.3049	1.2955	77.9	78.14	77.7	0.9402	0.9548	0.9384	1.551	1.5529	1.5432	1.0349	1.0405	1.0316	0.8392	0.8425	0.8375	101.42	101.6	101.05	1.2238	1.24	1.2221	0.9919	0.9988	0.9857	120.83	120.92	120.5	82.85	82.97	81.78	1.4581	1.4757	1.455	0.753	0.7555	0.7457
2011-12-16	1.3034	1.3084	1.2994	77.8	77.96	77.58	0.9362	0.9414	0.9348	1.552	1.5556	1.5481	1.0378	1.0406	1.0294	0.8396	0.8413	0.8379	101.4	101.81	101.14	1.2207	1.2254	1.2199	0.9963	1.0027	0.9914	120.71	121.13	120.45	83.06	83.17	82.77	1.4531	1.4603	1.4524	0.7605	0.7645	0.7521
